设备编号,货道名称,商品名称,商品编号,分类,参考价格,实际价格,可售库存,合计库存
`FS100030,货道9,农夫水溶C100(PET445ml),14473,开门柜,1,6,99988,99988
`FS100030,货道10,统一阿萨姆[奶茶原味](PET500ml),INTR230011689,饮料,4.5,5.5,99990,99990
`FS100030,货道11,统一阿萨姆[奶茶原味](PET500ml),INTR230011689,饮料,4.5,5.5,99989,99989
`FS100030,货道13,百事可乐(PET600ml),INTR065012794,饮料,3.5,4,99980,99980
`FS100030,货道14,,,,,,0,0
`FS100030,货道15,统一鲜橙多(PET450ml),INTR910011664,饮料,3.5,4.5,99988,99988
`FS100030,货道16,,,,,,0,0
`FS100030,货道17,饮养四季[金桔柠檬](PET500ml),INTR372011680,饮料,3.5,4.5,99994,99994
`FS100030,货道19,统一绿茶[茉莉](PET500ml),INTR577011683,饮料,3,4,99986,99986
`FS100030,货道21,焕神[热带水果风味]饮料(PET460ml),INTR583011691,饮料,5,6,99995,99995
`FS100030,货道23,怡宝[纯净水](PET555ml),INTR128012109,矿泉水,2,3,99985,99985
`FS100030,货道24,怡宝[纯净水](PET555ml),INTR128012109,矿泉水,2,3,99992,99992
`FS100030,货道25,农夫山泉力量帝维他命水(PET500ml),INTR911012108,饮料,5,6,99990,99990
`FS100030,货道26,小茗同学[青柠红茶](PET480ml),INTR297011693,饮料,5,6,99990,99990
`FS100030,货道27,小茗同学[青柠红茶](PET480ml),INTR297011693,饮料,5,6,99994,99994
`FS100030,货道28,统一冰绿茶[青梅绿茶](PET500ml),INTR469011681,饮料,3,4,99993,99993
`FS100030,货道29,统一轻啵苏打水[柠檬味](PET500ml),INTR773011687,饮料,3.5,4,99997,99997
`FS100030,货道30,统一冰红茶[柠檬](PET500ml),INTR894011688,饮料,3,4,99992,99992
`FS100030,货道31,海之言[柠檬](PET500ml),INTR039011682,饮料,4,5,99994,99994
`FS100030,货道32,海之言[柠檬](PET500ml),INTR039011682,饮料,4,5,99990,99990
`FS100030,货道33,海之言[柠檬](PET500ml),INTR039011682,饮料,4,5,99995,99995
`FS100030,货道34,统一饮养四季[冰糖雪梨](PET500ml),INTR56004726,饮料,3.5,4.5,999,999
`FS100553,货道1,统一鲜橙多(CAN310ml),INTR767011663,饮料,3,3,16,16
`FS100553,货道2,统一鲜橙多(CAN310ml),INTR767011663,饮料,3,3,15,15
`FS100553,货道3,统一冰红茶(CAN310ml),INTR115011662,饮料,2.5,2.5,15,15
`FS100553,货道4,统一冰红茶(CAN310ml),INTR115011662,饮料,2.5,2.5,11,11
`FS100553,货道5,统一奶茶[麦香](CAN310ml),106623,开门柜,5,4,12,12
`FS100553,货道6,统一奶茶[麦香](CAN310ml),106623,开门柜,5,4,10,10
`FS100553,货道7,统一阿萨姆[奶茶原味](PET500ml),INTR230011689,饮料,4.5,4.5,12,12
`FS100553,货道8,统一阿萨姆[奶茶原味](PET500ml),INTR230011689,饮料,4.5,4.5,9,9
`FS100553,货道9,统一鲜橙多(PET450ml),INTR910011664,饮料,3.5,3.5,8,8
`FS100553,货道10,统一鲜橙多(PET450ml),INTR910011664,饮料,3.5,3.5,6,6
`FS100553,货道11,雅哈[冰咖啡](PET450ml),INTR470011686,饮料,5.5,5.5,4,4
`FS100553,货道13,三得利乌龙茶[无糖](PET500ml),INTR907013377,饮料,5,5,18,18
`FS100553,货道14,,,,,,0,0
`FS100553,货道15,外星人电解质水[白桃口味](PET500ml),INTR922013214,饮料,4,6,18,18
`FS100553,货道16,,,,,,0,0
`FS100553,货道17,海之言[柠檬](PET500ml),INTR039011682,饮料,4,4,12,12
`FS100553,货道19,小茗同学[溜溜哒茶](PET480ml),INTR973011692,饮料,5,5,9,9
`FS100553,货道21,统一冰绿茶[青梅绿茶](PET500ml),INTR469011681,饮料,3,3,2,2
`FS100553,货道23,农夫山泉力量帝维他命水(PET500ml),INTR911012108,饮料,5,5,6,6
`FS100553,货道24,统一冰红茶[柠檬](PET500ml),INTR894011688,饮料,3,3,3,3
`FS100553,货道25,统一冰绿茶[青梅绿茶](PET500ml),INTR469011681,饮料,3,3,0,0
`FS100553,货道26,海之言[柠檬](PET500ml),INTR039011682,饮料,4,4,10,10
`FS100553,货道27,统一绿茶[茉莉](PET500ml),INTR577011683,饮料,3,3,1,1
`FS100553,货道28,A-Ha[苹果]气泡水果饮料(PET500ml),INTR255012430,饮料,3,5,8,8
`FS100553,货道29,农夫茶π蜜桃乌龙茶(PET500ml),INTR930012870,饮料,5,5,17,17
`FS100553,货道30,农夫茶π蜜桃乌龙茶(PET500ml),INTR930012870,饮料,5,5,12,12
`FS100553,货道31,娃哈哈AD钙(PET450ml),INTR263012498,饮料,4.5,5,13,13
`FS100553,货道32,饮养四季[金桔柠檬](PET500ml),INTR372011680,饮料,3.5,3.5,9,9
`FS100553,货道33,饮养四季[金桔柠檬](PET500ml),INTR372011680,饮料,3.5,3.5,4,4
`FS100553,货道34,焕神[热带水果风味]饮料(PET460ml),INTR583011691,饮料,5,5,2,2
`FS100750,货道1,统一冰红茶(CAN310ml),INTR115011662,饮料,2.5,2.5,21,21
`FS100750,货道2,统一冰红茶(CAN310ml),INTR115011662,饮料,2.5,2.5,10,10
`FS100750,货道3,统一鲜橙多(CAN310ml),INTR767011663,饮料,3,3,17,17
`FS100750,货道4,统一鲜橙多(CAN310ml),INTR767011663,饮料,3,3,15,15
`FS100750,货道5,优好滋荔枝爽310ml,INTR860012104,饮料,2.5,3,10,10
`FS100750,货道6,统一好料道[仙草凉茶](CAN310ml),INTR791011678,饮料,4,4,12,12
`FS100750,货道7,统一阿萨姆[奶茶原味](PET500ml),INTR230011689,饮料,4.5,4.5,21,21
`FS100750,货道8,统一阿萨姆[奶茶原味](PET500ml),INTR230011689,饮料,4.5,4.5,19,19
`FS100750,货道9,统一饮养四季[冰糖雪梨](PET500ml),INTR56004726,饮料,3.5,3.5,18,18
`FS100750,货道10,新湖源奶饮品[黄桃味](PET521ml),INTR054012792,饮料,5,5,16,16
`FS100750,货道11,今麦郎茉莉蜜茶(PET500ml),INTR701012110,饮料,4,3,12,12
`FS100750,货道13,统一冰红茶[柠檬](PET500ml),INTR894011688,饮料,3,3,5,5
`FS100750,货道14,,,,,,0,0
`FS100750,货道15,统一冰红茶[柠檬](PET500ml),INTR894011688,饮料,3,3,17,17
`FS100750,货道16,,,,,,0,0
`FS100750,货道17,统一轻啵苏打水[原味](PET500ml),INTR452012400,饮料,3.5,3.5,18,18
`FS100750,货道19,海之言[柠檬](PET500ml),INTR039011682,饮料,4,4,14,14
`FS100750,货道21,海之言[柠檬](PET500ml),INTR039011682,饮料,4,4,13,13
`FS100750,货道23,农夫山泉(PET550ml),INTR993012106,矿泉水,2,2,17,17
`FS100750,货道24,农夫山泉(PET550ml),INTR993012106,矿泉水,2,2,14,14
`FS100750,货道25,水趣多乳酸菌风味(PET500ml),INTR912012422,饮料,5,5,18,18
`FS100750,货道26,小茗同学[青柠红茶](PET480ml),INTR297011693,饮料,5,5,14,14
`FS100750,货道27,统一冰绿茶[青梅绿茶](PET500ml),INTR469011681,饮料,3,3,14,14
`FS100750,货道28,统一冰绿茶[青梅绿茶](PET500ml),INTR469011681,饮料,3,3,11,11
`FS100750,货道29,今麦郎芒顿小镇西瓜水(PET500ml),INTR688012196,饮料,3,3,21,21
`FS100750,货道30,格泉饮用天然水(PET500ml),INTR252012401,矿泉水,2,2,20,20
`FS100750,货道31,统一绿茶[茉莉](PET500ml),INTR577011683,饮料,3,3,17,17
`FS100750,货道32,统一绿茶[茉莉](PET500ml),INTR577011683,饮料,3,3,15,15
`FS100750,货道33,饮养四季[金桔柠檬](PET500ml),INTR372011680,饮料,3.5,3.5,12,12
`FS100750,货道34,小茗同学[溜溜哒茶](PET480ml),INTR973011692,饮料,5,5,12,12
`FS100572,货道1,优好滋荔枝爽310ml,INTR860012104,饮料,2.5,3,21,21
`FS100572,货道2,统一冰红茶(CAN310ml),INTR115011662,饮料,2.5,2.5,19,19
`FS100572,货道3,统一鲜橙多(CAN310ml),INTR767011663,饮料,3,3,18,18
`FS100572,货道4,统一鲜橙多(CAN310ml),INTR767011663,饮料,3,3,16,16
`FS100572,货道5,统一冰红茶(CAN310ml),INTR115011662,饮料,2.5,2.5,10,10
`FS100572,货道6,统一好料道[仙草凉茶](CAN310ml),INTR791011678,饮料,4,4,12,12
`FS100572,货道7,新湖源奶饮品[黄桃味](PET521ml),INTR054012792,饮料,5,5,22,22
`FS100572,货道8,今麦郎茉莉蜜茶(PET500ml),INTR701012110,饮料,4,3,20,20
`FS100572,货道9,统一饮养四季[冰糖雪梨](PET500ml),INTR56004726,饮料,3.5,3.5,17,17
`FS100572,货道10,统一阿萨姆[奶茶原味](PET500ml),INTR230011689,饮料,4.5,4.5,14,14
`FS100572,货道11,统一阿萨姆[奶茶原味](PET500ml),INTR230011689,饮料,4.5,4.5,12,12
`FS100572,货道13,统一冰红茶[柠檬](PET500ml),INTR894011688,饮料,3,3,20,20
`FS100572,货道14,,,,,,0,0
`FS100572,货道15,统一冰红茶[柠檬](PET500ml),INTR894011688,饮料,3,3,15,15
`FS100572,货道16,,,,,,0,0
`FS100572,货道17,统一轻啵苏打水[原味](PET500ml),INTR452012400,饮料,3.5,3.5,18,18
`FS100572,货道19,海之言[柠檬](PET500ml),INTR039011682,饮料,4,4,16,16
`FS100572,货道21,海之言[柠檬](PET500ml),INTR039011682,饮料,4,4,13,13
`FS100572,货道23,农夫山泉(PET550ml),INTR993012106,矿泉水,2,2,18,18
`FS100572,货道24,农夫山泉(PET550ml),INTR993012106,矿泉水,2,2,7,7
`FS100572,货道25,水趣多乳酸菌风味(PET500ml),INTR912012422,饮料,5,5,18,18
`FS100572,货道26,小茗同学[青柠红茶](PET480ml),INTR297011693,饮料,5,5,16,16
`FS100572,货道27,统一冰绿茶[青梅绿茶](PET500ml),INTR469011681,饮料,3,3,10,10
`FS100572,货道28,统一冰绿茶[青梅绿茶](PET500ml),INTR469011681,饮料,3,3,8,8
`FS100572,货道29,今麦郎芒顿小镇西瓜水(PET500ml),INTR688012196,饮料,3,3,22,22
`FS100572,货道30,格泉饮用天然水(PET500ml),INTR252012401,矿泉水,2,2,20,20
`FS100572,货道31,统一绿茶[茉莉](PET500ml),INTR577011683,饮料,3,3,18,18
`FS100572,货道32,统一绿茶[茉莉](PET500ml),INTR577011683,饮料,3,3,16,16
`FS100572,货道33,饮养四季[金桔柠檬](PET500ml),INTR372011680,饮料,3.5,3.5,13,13
`FS100572,货道34,小茗同学[溜溜哒茶](PET480ml),INTR973011692,饮料,5,5,12,12
`FS101028,货道1,,,,,,0,0
`FS101028,货道2,,,,,,0,0
`FS101028,货道3,,,,,,0,0
`FS101028,货道4,,,,,,0,0
`FS101028,货道5,,,,,,0,0
`FS101028,货道6,,,,,,0,0
`FS101028,货道7,,,,,,0,0
`FS101028,货道8,,,,,,0,0
`FS101028,货道9,,,,,,0,0
`FS101028,货道10,,,,,,0,0
`FS101028,货道11,,,,,,0,0
`FS101028,货道13,,,,,,0,0
`FS101028,货道14,,,,,,0,0
`FS101028,货道15,,,,,,0,0
`FS101028,货道16,,,,,,0,0
`FS101028,货道17,,,,,,0,0
`FS101028,货道19,,,,,,0,0
`FS101028,货道21,,,,,,0,0
`FS101028,货道23,,,,,,0,0
`FS101028,货道24,,,,,,0,0
`FS101028,货道25,,,,,,0,0
`FS101028,货道26,,,,,,0,0
`FS101028,货道27,,,,,,0,0
`FS101028,货道28,,,,,,0,0
`FS101028,货道29,,,,,,0,0
`FS101028,货道30,,,,,,0,0
`FS101028,货道31,,,,,,0,0
`FS101028,货道32,,,,,,0,0
`FS101028,货道33,,,,,,0,0
`FS101028,货道34,,,,,,0,0
`FS100746,货道1,优好滋荔枝爽310ml,INTR860012104,饮料,2.5,3,21,21
`FS100746,货道2,统一冰红茶(CAN310ml),INTR115011662,饮料,2.5,2.5,19,19
`FS100746,货道3,统一鲜橙多(CAN310ml),INTR767011663,饮料,3,3,16,16
`FS100746,货道4,统一鲜橙多(CAN310ml),INTR767011663,饮料,3,3,15,15
`FS100746,货道5,统一冰红茶(CAN310ml),INTR115011662,饮料,2.5,2.5,14,14
`FS100746,货道6,统一好料道[仙草凉茶](CAN310ml),INTR791011678,饮料,4,4,12,12
`FS100746,货道7,统一阿萨姆[奶茶原味](PET500ml),INTR230011689,饮料,4.5,4.5,21,21
`FS100746,货道8,统一阿萨姆[奶茶原味](PET500ml),INTR230011689,饮料,4.5,4.5,19,19
`FS100746,货道9,统一饮养四季[冰糖雪梨](PET500ml),INTR56004726,饮料,3.5,3.5,18,18
`FS100746,货道10,新湖源奶饮品[黄桃味](PET521ml),INTR054012792,饮料,5,5,16,16
`FS100746,货道11,今麦郎茉莉蜜茶(PET500ml),INTR701012110,饮料,4,4,14,14
`FS100746,货道13,统一冰红茶[柠檬](PET500ml),INTR894011688,饮料,3,3,22,22
`FS100746,货道14,,,,,,0,0
`FS100746,货道15,统一冰红茶[柠檬](PET500ml),INTR894011688,饮料,3,3,17,17
`FS100746,货道16,,,,,,0,0
`FS100746,货道17,统一轻啵苏打水[原味](PET500ml),INTR452012400,饮料,3.5,3.5,18,18
`FS100746,货道19,海之言[柠檬](PET500ml),INTR039011682,饮料,4,4,16,16
`FS100746,货道21,海之言[柠檬](PET500ml),INTR039011682,饮料,4,4,13,13
`FS100746,货道23,农夫山泉(PET550ml),INTR993012106,矿泉水,2,2,20,20
`FS100746,货道24,农夫山泉(PET550ml),INTR993012106,矿泉水,2,2,18,18
`FS100746,货道25,水趣多乳酸菌风味(PET500ml),INTR912012422,饮料,5,5,18,18
`FS100746,货道26,小茗同学[青柠红茶](PET480ml),INTR297011693,饮料,5,5,16,16
`FS100746,货道27,统一冰绿茶[青梅绿茶](PET500ml),INTR469011681,饮料,3,3,13,13
`FS100746,货道28,统一冰绿茶[青梅绿茶](PET500ml),INTR469011681,饮料,3,3,11,11
`FS100746,货道29,今麦郎芒顿小镇西瓜水(PET500ml),INTR688012196,饮料,3,3,21,21
`FS100746,货道30,格泉饮用天然水(PET500ml),INTR252012401,矿泉水,2,2,20,20
`FS100746,货道31,统一绿茶[茉莉](PET500ml),INTR577011683,饮料,3,3,18,18
`FS100746,货道32,统一绿茶[茉莉](PET500ml),INTR577011683,饮料,3,3,16,16
`FS100746,货道33,饮养四季[金桔柠檬](PET500ml),INTR372011680,饮料,3.5,3.5,14,14
`FS100746,货道34,小茗同学[溜溜哒茶](PET480ml),INTR973011692,饮料,5,5,12,12
`FS100849,货道1,王老吉凉茶(CAN310ml),INTR472012173,饮料,3.5,3.5,19,19
`FS100849,货道2,统一好料道[仙草凉茶](CAN310ml),INTR791011678,饮料,4,4,17,17
`FS100849,货道3,统一蜜桃多(CAN310ml),INTR765012351,饮料,3,2.5,8,8
`FS100849,货道4,统一鲜橙多(CAN310ml),INTR767011663,饮料,3,2.5,14,14
`FS100849,货道5,统一鲜橙多(CAN310ml),INTR767011663,饮料,3,2.5,10,10
`FS100849,货道6,统一鲜橙多(CAN310ml),INTR767011663,饮料,3,2.5,10,10
`FS100849,货道7,农夫山泉(PET550ml),INTR993012106,矿泉水,2,2,12,12
`FS100849,货道8,百香公举[百香果](PET480ml),INTR017012171,饮料,4,4,3,3
`FS100849,货道9,统一冰红茶[柠檬](PET500ml),INTR894011688,饮料,3,3,15,15
`FS100849,货道10,统一冰红茶[柠檬](PET500ml),INTR894011688,饮料,3,3,8,8
`FS100849,货道11,统一冰红茶[柠檬](PET500ml),INTR894011688,饮料,3,3,10,10
`FS100849,货道13,台福[高钙花生牛奶](CAN365ml),INTR531012172,饮料,3.5,3.5,20,20
`FS100849,货道14,王老吉凉茶(CAN310ml),INTR472012173,饮料,3.5,3.5,20,20
`FS100849,货道15,百事可乐(CAN330ml),INTR785012174,饮料,2.5,2.5,18,18
`FS100849,货道16,百事可乐(CAN330ml),INTR785012174,饮料,2.5,2.5,16,16
`FS100849,货道17,统一双萃[柠檬茶](PET500ml),INTR466012427,饮料,3,3,14,14
`FS100849,货道19,小茗同学[溜溜哒茶](PET480ml),INTR973011692,饮料,5,5,13,13
`FS100849,货道21,焕神[热带水果风味]饮料(PET460ml),INTR583011691,饮料,5,5,11,11
`FS100849,货道23,统一饮养四季[冰糖雪梨](PET500ml),INTR56004726,饮料,3.5,3,19,19
`FS100849,货道24,统一鲜橙多(PET450ml),INTR910011664,饮料,3.5,3.5,18,18
`FS100849,货道25,统一绿茶[茉莉](PET500ml),INTR577011683,饮料,3,3,14,14
`FS100849,货道26,统一绿茶[茉莉](PET500ml),INTR577011683,饮料,3,3,13,13
`FS100849,货道27,饮养四季[金桔柠檬](PET500ml),INTR372011680,饮料,3.5,3,11,11
`FS100849,货道28,饮养四季[金桔柠檬](PET500ml),INTR372011680,饮料,3.5,3,8,8
`FS100849,货道29,体质能量(PET580ml),INTR468012175,饮料,4,5.5,3,3
`FS100849,货道30,统一阿萨姆[奶茶原味](PET500ml),INTR230011689,饮料,4.5,4,0,0
`FS100849,货道31,统一阿萨姆[奶茶原味](PET500ml),INTR230011689,饮料,4.5,4,0,0
`FS100849,货道32,海之言[柠檬](PET500ml),INTR039011682,饮料,4,4,12,12
`FS100849,货道33,海之言[柠檬](PET500ml),INTR039011682,饮料,4,4,12,12
`FS100849,货道34,海之言[柠檬](PET500ml),INTR039011682,饮料,4,4,9,9
`FS100808,货道1,优好滋荔枝爽310ml,INTR860012104,饮料,2.5,3,20,20
`FS100808,货道2,统一冰红茶(CAN310ml),INTR115011662,饮料,2.5,2.5,20,20
`FS100808,货道3,统一鲜橙多(CAN310ml),INTR767011663,饮料,3,3,18,18
`FS100808,货道4,统一鲜橙多(CAN310ml),INTR767011663,饮料,3,3,14,14
`FS100808,货道5,统一冰红茶(CAN310ml),INTR115011662,饮料,2.5,2.5,14,14
`FS100808,货道6,统一好料道[仙草凉茶](CAN310ml),INTR791011678,饮料,4,4,12,12
`FS100808,货道7,今麦郎茉莉蜜茶(PET500ml),INTR701012110,饮料,4,3,20,20
`FS100808,货道8,农夫山泉(PET550ml),INTR993012106,矿泉水,2,2,19,19
`FS100808,货道9,统一饮养四季[冰糖雪梨](PET500ml),INTR56004726,饮料,3.5,3.5,18,18
`FS100808,货道10,统一阿萨姆[奶茶原味](PET500ml),INTR230011689,饮料,4.5,4.5,16,16
`FS100808,货道11,统一阿萨姆[奶茶原味](PET500ml),INTR230011689,饮料,4.5,4.5,14,14
`FS100808,货道13,统一冰红茶[柠檬](PET500ml),INTR894011688,饮料,3,3,21,21
`FS100808,货道14,,,,,,0,0
`FS100808,货道15,统一冰红茶[柠檬](PET500ml),INTR894011688,饮料,3,3,20,20
`FS100808,货道16,,,,,,0,0
`FS100808,货道17,统一轻啵苏打水[原味](PET500ml),INTR452012400,饮料,3.5,3.5,18,18
`FS100808,货道19,海之言[柠檬](PET500ml),INTR039011682,饮料,4,4,13,13
`FS100808,货道21,海之言[柠檬](PET500ml),INTR039011682,饮料,4,4,11,11
`FS100808,货道23,农夫山泉(PET550ml),INTR993012106,矿泉水,2,2,22,22
`FS100808,货道24,农夫山泉(PET550ml),INTR993012106,矿泉水,2,2,20,20
`FS100808,货道25,水趣多乳酸菌风味(PET500ml),INTR912012422,饮料,5,5,18,18
`FS100808,货道26,小茗同学[溜溜哒茶](PET480ml),INTR973011692,饮料,5,5,16,16
`FS100808,货道27,统一冰绿茶[青梅绿茶](PET500ml),INTR469011681,饮料,3,3,4,4
`FS100808,货道29,今麦郎芒顿小镇西瓜水(PET500ml),INTR688012196,饮料,3,3,21,21
`FS100808,货道30,格泉饮用天然水(PET500ml),INTR252012401,矿泉水,2,2,20,20
`FS100808,货道31,统一绿茶[茉莉](PET500ml),INTR577011683,饮料,3,3,15,15
`FS100808,货道32,统一绿茶[茉莉](PET500ml),INTR577011683,饮料,3,3,14,14
`FS100808,货道33,饮养四季[金桔柠檬](PET500ml),INTR372011680,饮料,3.5,3.5,9,9
`FS100808,货道34,小茗同学[青柠红茶](PET480ml),INTR297011693,饮料,5,5,12,12
`FS100271,货道1,统一冰红茶(CAN310ml),INTR115011662,饮料,2.5,2.5,22,22
`FS100271,货道2,统一冰红茶(CAN310ml),INTR115011662,饮料,2.5,2.5,20,20
`FS100271,货道3,统一鲜橙多(CAN310ml),INTR767011663,饮料,3,3,18,18
`FS100271,货道4,统一鲜橙多(CAN310ml),INTR767011663,饮料,3,3,16,16
`FS100271,货道5,优好滋荔枝爽310ml,INTR860012104,饮料,2.5,3,14,14
`FS100271,货道6,统一好料道[仙草凉茶](CAN310ml),INTR791011678,饮料,4,4,10,10
`FS100271,货道7,统一阿萨姆[奶茶原味](PET500ml),INTR230011689,饮料,4.5,4.5,22,22
`FS100271,货道8,统一阿萨姆[奶茶原味](PET500ml),INTR230011689,饮料,4.5,4.5,20,20
`FS100271,货道9,统一饮养四季[冰糖雪梨](PET500ml),INTR56004726,饮料,3.5,3.5,18,18
`FS100271,货道10,新湖源奶饮品[黄桃味](PET521ml),INTR054012792,饮料,5,5,16,16
`FS100271,货道11,今麦郎茉莉蜜茶(PET500ml),INTR701012110,饮料,4,3,14,14
`FS100271,货道13,统一冰红茶[柠檬](PET500ml),INTR894011688,饮料,3,3,22,22
`FS100271,货道14,,,,,,0,0
`FS100271,货道15,统一冰红茶[柠檬](PET500ml),INTR894011688,饮料,3,3,20,20
`FS100271,货道16,,,,,,0,0
`FS100271,货道17,统一轻啵苏打水[原味](PET500ml),INTR452012400,饮料,3.5,3.5,18,18
`FS100271,货道19,海之言[柠檬](PET500ml),INTR039011682,饮料,4,4,16,16
`FS100271,货道21,海之言[柠檬](PET500ml),INTR039011682,饮料,4,4,14,14
`FS100271,货道23,农夫山泉(PET550ml),INTR993012106,矿泉水,2,2,22,22
`FS100271,货道24,农夫山泉(PET550ml),INTR993012106,矿泉水,2,2,19,19
`FS100271,货道25,水趣多乳酸菌风味(PET500ml),INTR912012422,饮料,5,5,18,18
`FS100271,货道26,小茗同学[青柠红茶](PET480ml),INTR297011693,饮料,5,5,16,16
`FS100271,货道27,统一冰绿茶[青梅绿茶](PET500ml),INTR469011681,饮料,3,3,12,12
`FS100271,货道28,格泉饮用天然水(PET500ml),INTR252012401,矿泉水,2,2,12,12
`FS100271,货道29,今麦郎芒顿小镇西瓜水(PET500ml),INTR688012196,饮料,3,3,22,22
`FS100271,货道30,统一冰红茶[柠檬](PET500ml),INTR894011688,饮料,3,3,20,20
`FS100271,货道31,统一绿茶[茉莉](PET500ml),INTR577011683,饮料,3,3,18,18
`FS100271,货道32,统一绿茶[茉莉](PET500ml),INTR577011683,饮料,3,3,16,16
`FS100271,货道33,饮养四季[金桔柠檬](PET500ml),INTR372011680,饮料,3.5,3.5,14,14
`FS100271,货道34,小茗同学[溜溜哒茶](PET480ml),INTR973011692,饮料,5,5,12,12
`FS100797,货道1,优好滋荔枝爽310ml,INTR860012104,饮料,2.5,3,22,22
`FS100797,货道2,统一冰红茶(CAN310ml),INTR115011662,饮料,2.5,2.5,16,16
`FS100797,货道3,统一鲜橙多(CAN310ml),INTR767011663,饮料,3,3,17,17
`FS100797,货道4,统一鲜橙多(CAN310ml),INTR767011663,饮料,3,3,16,16
`FS100797,货道5,统一冰红茶(CAN310ml),INTR115011662,饮料,2.5,2.5,13,13
`FS100797,货道6,统一好料道[仙草凉茶](CAN310ml),INTR791011678,饮料,4,4,12,12
`FS100797,货道7,统一阿萨姆[奶茶原味](PET500ml),INTR230011689,饮料,4.5,4.5,21,21
`FS100797,货道8,统一阿萨姆[奶茶原味](PET500ml),INTR230011689,饮料,4.5,4.5,19,19
`FS100797,货道9,统一饮养四季[冰糖雪梨](PET500ml),INTR56004726,饮料,3.5,3.5,18,18
`FS100797,货道10,新湖源奶饮品[黄桃味](PET521ml),INTR054012792,饮料,5,5,16,16
`FS100797,货道11,今麦郎茉莉蜜茶(PET500ml),INTR701012110,饮料,4,3,10,10
`FS100797,货道13,统一冰红茶[柠檬](PET500ml),INTR894011688,饮料,3,3,20,20
`FS100797,货道14,,,,,,0,0
`FS100797,货道15,统一冰红茶[柠檬](PET500ml),INTR894011688,饮料,3,3,19,19
`FS100797,货道16,,,,,,0,0
`FS100797,货道17,统一轻啵苏打水[原味](PET500ml),INTR452012400,饮料,3.5,3.5,18,18
`FS100797,货道19,海之言[柠檬](PET500ml),INTR039011682,饮料,4,4,16,16
`FS100797,货道21,海之言[柠檬](PET500ml),INTR039011682,饮料,4,4,14,14
`FS100797,货道23,农夫山泉(PET550ml),INTR993012106,矿泉水,2,2,20,20
`FS100797,货道24,农夫山泉(PET550ml),INTR993012106,矿泉水,2,2,11,11
`FS100797,货道25,水趣多乳酸菌风味(PET500ml),INTR912012422,饮料,5,5,17,17
`FS100797,货道26,小茗同学[青柠红茶](PET480ml),INTR297011693,饮料,5,5,16,16
`FS100797,货道27,统一冰绿茶[青梅绿茶](PET500ml),INTR469011681,饮料,3,3,13,13
`FS100797,货道28,统一冰绿茶[青梅绿茶](PET500ml),INTR469011681,饮料,3,3,10,10
`FS100797,货道29,今麦郎芒顿小镇西瓜水(PET500ml),INTR688012196,饮料,3,3,20,20
`FS100797,货道30,格泉饮用天然水(PET500ml),INTR252012401,矿泉水,2,2,20,20
`FS100797,货道31,统一绿茶[茉莉](PET500ml),INTR577011683,饮料,3,3,18,18
`FS100797,货道32,统一绿茶[茉莉](PET500ml),INTR577011683,饮料,3,3,15,15
`FS100797,货道33,饮养四季[金桔柠檬](PET500ml),INTR372011680,饮料,3.5,3.5,12,12
`FS100797,货道34,小茗同学[溜溜哒茶](PET480ml),INTR973011692,饮料,5,5,12,12
`FS100524,货道1,三得利利趣拿铁(CAN310ml),INTR861012877,饮料,4,4,16,16
`FS100524,货道2,优好滋荔枝爽310ml,INTR860012104,饮料,2.5,3,5,5
`FS100524,货道3,,,,,,0,0
`FS100524,货道4,统一好料道[仙草凉茶](CAN310ml),INTR791011678,饮料,4,4,10,10
`FS100524,货道5,小野[芒果汁](CAN245ml),INTR457012418,饮料,3,3,20,20
`FS100524,货道6,爱朵拉拿铁咖啡(CAN310ml),INTR459011637,饮料,4,4,20,20
`FS100524,货道7,统一阿萨姆[奶茶原味](PET500ml),INTR230011689,饮料,4.5,4.5,16,16
`FS100524,货道8,统一阿萨姆[奶茶原味](PET500ml),INTR230011689,饮料,4.5,4.5,16,16
`FS100524,货道9,统一茉莉蜜茶(PET500ml),INTR815013715,饮料,3,3,14,14
`FS100524,货道10,统一冰红茶(CAN310ml),INTR115011662,饮料,2.5,2.5,20,20
`FS100524,货道11,统一鲜橙多(CAN310ml),INTR767011663,饮料,3,3,18,18
`FS100524,货道13,美年达[橙味](CAN330ml),INTR052013120,饮料,3,3,19,19
`FS100524,货道14,,,,,,0,0
`FS100524,货道15,百事可乐(CAN330ml),INTR785012174,饮料,2.5,2.5,14,14
`FS100524,货道16,,,,,,0,0
`FS100524,货道17,可口可乐纯悦水(PET500ml),INTR123011690,饮料,2,2,7,7
`FS100524,货道19,焕神[热带水果风味]饮料(PET460ml),INTR583011691,饮料,5,5,13,13
`FS100524,货道21,海之言[柠檬](PET500ml),INTR039011682,饮料,4,4,11,11
`FS100524,货道23,统一冰红茶[柠檬](PET500ml),INTR894011688,饮料,3,3,0,0
`FS100524,货道24,统一冰绿茶[青梅绿茶](PET500ml),INTR469011681,饮料,3,3,15,15
`FS100524,货道25,统一冰红茶[柠檬](PET500ml),INTR894011688,饮料,3,3,4,4
`FS100524,货道26,统一鲜橙多(PET450ml),INTR910011664,饮料,3.5,3.5,14,14
`FS100524,货道27,统一鲜橙多(PET450ml),INTR910011664,饮料,3.5,3.5,13,13
`FS100524,货道29,统一轻啵苏打水[柠檬味](PET500ml),INTR773011687,饮料,3.5,3.5,8,8
