设备编号,货道名称,商品名称,商品编号,分类,参考价格,实际价格,可售库存,合计库存
`FS100784,货道1,统一冰红茶(CAN310ml),INTR115011662,饮料,2.5,2.5,99976,99976
`FS100784,货道2,统一冰红茶(CAN310ml),INTR115011662,饮料,2.5,2.5,99952,99952
`FS100784,货道3,雪碧[自购版](CAN330ml),INTR685011636,饮料,3,3,99973,99973
`FS100784,货道4,雪碧[自购版](CAN330ml),INTR685011636,饮料,3,3,99970,99970
`FS100784,货道5,统一鲜橙多(CAN310ml),INTR767011663,饮料,3,3,99946,99946
`FS100784,货道6,统一鲜橙多(CAN310ml),INTR767011663,饮料,3,3,99952,99952
`FS100784,货道7,娃哈哈葡萄汁(PET500ml),INTR106013579,饮料,3,3.5,99803,99803
`FS100784,货道8,娃哈哈葡萄汁(PET500ml),INTR106013579,饮料,3,3.5,99812,99812
`FS100784,货道9,娃哈哈葡萄汁(PET500ml),INTR106013579,饮料,3,3.5,99836,99836
`FS100784,货道10,海之言[柠檬](PET500ml),INTR039011682,饮料,4,4,99921,99921
`FS100784,货道11,海之言[柠檬](PET500ml),INTR039011682,饮料,4,4,99915,99915
`FS100784,货道13,统一冰红茶(CAN310ml),INTR115011662,饮料,2.5,2.5,99984,99984
`FS100784,货道14,统一冰红茶(CAN310ml),INTR115011662,饮料,2.5,2.5,99980,99980
`FS100784,货道15,统一冰红茶(CAN310ml),INTR115011662,饮料,2.5,2.5,99976,99976
`FS100784,货道16,统一冰红茶(CAN310ml),INTR115011662,饮料,2.5,2.5,99983,99983
`FS100784,货道17,可口可乐[自购版](PET500ml),INTR724012203,饮料,3.5,3.5,99749,99749
`FS100784,货道19,可口可乐[自购版](PET500ml),INTR724012203,饮料,3.5,3.5,99726,99726
`FS100784,货道21,可口可乐[自购版](PET500ml),INTR724012203,饮料,3.5,3.5,99806,99806
`FS100784,货道23,统一鲜橙多(PET450ml),INTR910011664,饮料,3.5,3.5,99704,99704
`FS100784,货道24,统一绿茶[茉莉](PET500ml),INTR577011683,饮料,3,3,99819,99819
`FS100784,货道25,统一绿茶[茉莉](PET500ml),INTR577011683,饮料,3,3,99785,99785
`FS100784,货道26,焕神[热带水果风味]饮料(PET460ml),INTR583011691,饮料,5,5,99814,99814
`FS100784,货道27,统一轻啵苏打水[柠檬味](PET500ml),INTR773011687,饮料,3.5,3.5,99953,99953
`FS100784,货道28,统一轻啵苏打水[柠檬味](PET500ml),INTR773011687,饮料,3.5,3.5,99933,99933
`FS100784,货道29,小茗同学[青柠红茶](PET480ml),INTR297011693,饮料,5,5,99904,99904
`FS100784,货道30,统一冰红茶[柠檬](PET500ml),INTR894011688,饮料,3,3,99844,99844
`FS100784,货道31,统一冰红茶[柠檬](PET500ml),INTR894011688,饮料,3,3,99823,99823
`FS100784,货道32,怡宝[纯净水](PET555ml),INTR128012109,矿泉水,2,2,99829,99829
`FS100784,货道33,怡宝[纯净水](PET555ml),INTR128012109,矿泉水,2,2,99804,99804
`FS100784,货道34,怡宝[纯净水](PET555ml),INTR128012109,矿泉水,2,2,99841,99841
`FS101033,货道1,王老吉凉茶(CAN310ml),INTR472012173,饮料,3.5,3.5,99949,99949
`FS101033,货道2,王老吉凉茶(CAN310ml),INTR472012173,饮料,3.5,3.5,99963,99963
`FS101033,货道3,可口可乐[自购版](CAN330ml),INTR121011635,饮料,3,2,99897,99897
`FS101033,货道4,可口可乐[自购版](CAN330ml),INTR121011635,饮料,3,2,99962,99962
`FS101033,货道5,统一鲜橙多(CAN310ml),INTR767011663,饮料,3,2.5,99990,99990
`FS101033,货道6,统一冰红茶(CAN310ml),INTR115011662,饮料,2.5,2,99988,99988
`FS101033,货道7,统一阿萨姆[奶茶原味](PET500ml),INTR230011689,饮料,4.5,4,99936,99936
`FS101033,货道8,统一阿萨姆[奶茶原味](PET500ml),INTR230011689,饮料,4.5,4,99965,99965
`FS101033,货道9,雅哈[冰咖啡](PET450ml),INTR470011686,饮料,5.5,5,99981,99981
`FS101033,货道10,海之言[柠檬](PET500ml),INTR039011682,饮料,4,4,99958,99958
`FS101033,货道11,海之言[柠檬](PET500ml),INTR039011682,饮料,4,4,99959,99959
`FS101033,货道13,统一冰红茶[柠檬](PET500ml),INTR894011688,饮料,3,2.5,99951,99951
`FS101033,货道14,,,,,,0,0
`FS101033,货道15,可口可乐(PET500ml),INTR310011684,饮料,3.5,3,99935,99935
`FS101033,货道16,,,,,,0,0
`FS101033,货道17,可口可乐(PET500ml),INTR310011684,饮料,3.5,3,99912,99912
`FS101033,货道19,可口可乐(PET500ml),INTR310011684,饮料,3.5,3,99926,99926
`FS101033,货道21,百岁山矿泉水(PET570ml),INTR168013121,矿泉水,3,2.5,99955,99955
`FS101033,货道23,统一冰红茶[柠檬](PET500ml),INTR894011688,饮料,3,2.5,99931,99931
`FS101033,货道24,统一绿茶[茉莉](PET500ml),INTR577011683,饮料,3,2.5,99890,99890
`FS101033,货道25,统一绿茶[茉莉](PET500ml),INTR577011683,饮料,3,2.5,99885,99885
`FS101033,货道26,统一鲜橙多(PET450ml),INTR910011664,饮料,3.5,3,99899,99899
`FS101033,货道27,统一鲜橙多(PET450ml),INTR910011664,饮料,3.5,3,99949,99949
`FS101033,货道28,饮养四季[金桔柠檬](PET500ml),INTR372011680,饮料,3.5,3,99915,99915
`FS101033,货道29,焕神[热带水果风味]饮料(PET460ml),INTR583011691,饮料,5,4.5,99899,99899
`FS101033,货道30,焕神[热带水果风味]饮料(PET460ml),INTR583011691,饮料,5,4.5,99826,99826
`FS101033,货道31,海之言[柠檬](PET500ml),INTR039011682,饮料,4,4,99971,99971
`FS101033,货道32,海之言[柠檬](PET500ml),INTR039011682,饮料,4,4,99975,99975
`FS101033,货道33,小茗同学[溜溜哒茶](PET480ml),INTR973011692,饮料,5,4.5,99981,99981
`FS101033,货道34,小茗同学[溜溜哒茶](PET480ml),INTR973011692,饮料,5,4.5,99976,99976
`FS101378,货道1,统一冰红茶(CAN310ml),INTR115011662,饮料,2.5,2.5,99958,99958
`FS101378,货道2,统一冰红茶(CAN310ml),INTR115011662,饮料,2.5,2.5,99946,99946
`FS101378,货道3,爱朵拉拿铁咖啡(CAN310ml),INTR459011637,饮料,4,4,99909,99909
`FS101378,货道4,红牛金罐(CAN250ml),INTR442012892,饮料,6,6,99921,99921
`FS101378,货道5,爱朵拉拿铁咖啡(CAN310ml),INTR459011637,饮料,4,4,99927,99927
`FS101378,货道6,怡宝火咖[意式倍醇](CAN280ml),INTR284012885,饮料,4,4,99959,99959
`FS101378,货道7,统一阿萨姆[奶茶原味](PET500ml),INTR230011689,饮料,4.5,4.5,99761,99761
`FS101378,货道8,娃哈哈营养快线(PET500ml),INTR409012898,饮料,5,5,99833,99833
`FS101378,货道9,统一阿萨姆[奶茶原味](PET500ml),INTR230011689,饮料,4.5,4.5,99790,99790
`FS101378,货道10,统一阿萨姆[奶茶原味](PET500ml),INTR230011689,饮料,4.5,4.5,99806,99806
`FS101378,货道11,统一阿萨姆[奶茶原味](PET500ml),INTR230011689,饮料,4.5,4.5,99834,99834
`FS101378,货道13,统一阿萨姆[奶茶原味](PET500ml),INTR230011689,饮料,4.5,4.5,99951,99951
`FS101378,货道14,,,,,,0,0
`FS101378,货道15,饮养四季[金桔柠檬](PET500ml),INTR372011680,饮料,3.5,3.5,99886,99886
`FS101378,货道16,,,,,5,0,0
`FS101378,货道17,小茗同学[溜溜哒茶](PET480ml),INTR973011692,饮料,5,5,99919,99919
`FS101378,货道19,雅哈[冰咖啡](PET450ml),INTR470011686,饮料,5.5,5.5,99857,99857
`FS101378,货道21,雅哈[冰咖啡](PET450ml),INTR470011686,饮料,5.5,5.5,99862,99862
`FS101378,货道23,饮养四季[金桔柠檬](PET500ml),INTR372011680,饮料,3.5,3.5,99894,99894
`FS101378,货道24,统一冰红茶[柠檬](PET500ml),INTR894011688,饮料,3,3,99730,99730
`FS101378,货道25,统一绿茶[茉莉](PET500ml),INTR577011683,饮料,3,3,99745,99745
`FS101378,货道26,海之言[柠檬](PET500ml),INTR039011682,饮料,4,4,99853,99853
`FS101378,货道27,统一鲜橙多(PET450ml),INTR910011664,饮料,3.5,3.5,99821,99821
`FS101378,货道28,统一鲜橙多(PET450ml),INTR910011664,饮料,3.5,3.5,99906,99906
`FS101378,货道29,焕神[热带水果风味]饮料(PET460ml),INTR583011691,饮料,5,5,99739,99739
`FS101378,货道30,统一冰红茶[柠檬](PET500ml),INTR894011688,饮料,3,3,99735,99735
`FS101378,货道31,统一绿茶[茉莉](PET500ml),INTR577011683,饮料,3,3,99755,99755
`FS101378,货道32,海之言[柠檬](PET500ml),INTR039011682,饮料,4,4,99903,99903
`FS101378,货道33,焕神[热带水果风味]饮料(PET460ml),INTR583011691,饮料,5,5,99825,99825
`FS101378,货道34,统一茶裏王[无糖台式乌龙茶](PET420ml),INTR904011685,饮料,5,5,99988,99988
`FS100899,货道1,怡宝火咖[意式倍醇](CAN280ml),INTR284012885,饮料,4,4,99998,99998
`FS100899,货道2,统一冰红茶(CAN310ml),INTR115011662,饮料,2.5,2.5,99997,99997
`FS100899,货道3,统一冰红茶(CAN310ml),INTR115011662,饮料,2.5,2.5,99998,99998
`FS100899,货道4,统一冰红茶(CAN310ml),INTR115011662,饮料,2.5,2.5,99999,99999
`FS100899,货道5,娃哈哈桂圆莲子八宝粥(CAN360ml),INTR218012884,食品,4,4,99999,99999
`FS100899,货道6,娃哈哈桂圆莲子八宝粥(CAN360ml),INTR218012884,食品,4,4,99999,99999
`FS100899,货道7,新湖源奶饮品[黄桃味](PET521ml),INTR054012792,饮料,5,4.5,99999,99999
`FS100899,货道8,新湖源奶饮品[黄桃味](PET521ml),INTR054012792,饮料,5,4.5,99999,99999
`FS100899,货道9,统一阿萨姆[奶茶原味](PET500ml),INTR230011689,饮料,4.5,4.5,99998,99998
`FS100899,货道10,雅哈[冰咖啡](PET450ml),INTR470011686,饮料,5.5,5.5,99999,99999
`FS100899,货道11,雅哈[冰咖啡](PET450ml),INTR470011686,饮料,5.5,5.5,99998,99998
`FS100899,货道13,统一绿茶[茉莉](PET500ml),INTR577011683,饮料,3,3,99999,99999
`FS100899,货道14,,,,,,0,0
`FS100899,货道15,统一绿茶[茉莉](PET500ml),INTR577011683,饮料,3,3,99999,99999
`FS100899,货道16,,,,,,0,0
`FS100899,货道17,统一绿茶[茉莉](PET500ml),INTR577011683,饮料,3,3,99997,99997
`FS100899,货道19,统一冰红茶[柠檬](PET500ml),INTR894011688,饮料,3,3,99998,99998
`FS100899,货道21,三得利乌龙茶[无糖](PET500ml),INTR907013377,饮料,5,3,99993,99993
`FS100899,货道23,焕神[热带水果风味]饮料(PET460ml),INTR583011691,饮料,5,5,99999,99999
`FS100899,货道24,焕神[热带水果风味]饮料(PET460ml),INTR583011691,饮料,5,5,99999,99999
`FS100899,货道25,饮养四季[金桔柠檬](PET500ml),INTR372011680,饮料,3.5,3.5,99999,99999
`FS100899,货道26,饮养四季[金桔柠檬](PET500ml),INTR372011680,饮料,3.5,3.5,99999,99999
`FS100899,货道27,统一鲜橙多(PET450ml),INTR910011664,饮料,3.5,3.5,99997,99997
`FS100899,货道28,统一鲜橙多(PET450ml),INTR910011664,饮料,3.5,3.5,99998,99998
`FS100899,货道29,统一冰红茶[柠檬](PET500ml),INTR894011688,饮料,3,3,99999,99999
`FS100899,货道30,统一冰红茶[柠檬](PET500ml),INTR894011688,饮料,3,3,99998,99998
`FS100899,货道31,海之言[柠檬](PET500ml),INTR039011682,饮料,4,4,99999,99999
`FS100899,货道32,海之言[柠檬](PET500ml),INTR039011682,饮料,4,4,99998,99998
`FS100899,货道33,小茗同学[冰橘绿茶](PET480ml),INTR001012220,饮料,5,5,99997,99997
`FS100899,货道34,小茗同学[冰橘绿茶](PET480ml),INTR001012220,饮料,5,5,99998,99998
`FS101385,货道1,爱朵拉拿铁咖啡(CAN310ml),INTR459011637,饮料,4,4,99993,99993
`FS101385,货道2,统一奶茶[麦香](CAN310ml),106623,开门柜,5,4,99997,99997
`FS101385,货道3,红牛金罐(CAN250ml),INTR442012892,饮料,6,6,99989,99989
`FS101385,货道4,爱朵拉拿铁咖啡(CAN310ml),INTR459011637,饮料,4,4,99990,99990
`FS101385,货道5,统一奶茶[麦香](CAN310ml),106623,开门柜,5,4,99996,99996
`FS101385,货道6,娃哈哈桂圆莲子八宝粥(CAN360ml),INTR218012884,食品,4,4,99992,99992
`FS101385,货道7,娃哈哈营养快线(PET500ml),INTR409012898,饮料,5,5,99991,99991
`FS101385,货道8,娃哈哈营养快线(PET500ml),INTR409012898,饮料,5,5,99986,99986
`FS101385,货道9,统一阿萨姆[奶茶原味](PET500ml),INTR230011689,饮料,4.5,4.5,99965,99965
`FS101385,货道10,雅哈[冰咖啡](PET450ml),INTR470011686,饮料,5.5,5.5,99976,99976
`FS101385,货道11,统一阿萨姆[奶茶原味](PET500ml),INTR230011689,饮料,4.5,4.5,99976,99976
`FS101385,货道13,统一冰红茶[柠檬](PET500ml),INTR894011688,饮料,3,3,99950,99950
`FS101385,货道14,,,,,,0,0
`FS101385,货道15,统一冰红茶[柠檬](PET500ml),INTR894011688,饮料,3,3,99957,99957
`FS101385,货道16,,,,,,0,0
`FS101385,货道17,统一阿萨姆[奶茶原味](PET500ml),INTR230011689,饮料,4.5,4.5,99999,99999
`FS101385,货道19,焕神[热带水果风味]饮料(PET460ml),INTR583011691,饮料,5,5,99995,99995
`FS101385,货道21,焕神[热带水果风味]饮料(PET460ml),INTR583011691,饮料,5,5,99992,99992
`FS101385,货道23,统一绿茶[茉莉](PET500ml),INTR577011683,饮料,3,3,99989,99989
`FS101385,货道24,小茗同学[溜溜哒茶](PET480ml),INTR973011692,饮料,5,5,99987,99987
`FS101385,货道25,统一鲜橙多(PET450ml),INTR910011664,饮料,3.5,3.5,99986,99986
`FS101385,货道26,统一鲜橙多(PET450ml),INTR910011664,饮料,3.5,3.5,99993,99993
`FS101385,货道27,饮养四季[金桔柠檬](PET500ml),INTR372011680,饮料,3.5,3.5,99989,99989
`FS101385,货道28,饮养四季[金桔柠檬](PET500ml),INTR372011680,饮料,3.5,3.5,99990,99990
`FS101385,货道29,统一阿萨姆[奶茶原味](PET500ml),INTR230011689,饮料,4.5,4.5,99981,99981
`FS101385,货道30,统一绿茶[茉莉](PET500ml),INTR577011683,饮料,3,3,99985,99985
`FS101385,货道31,焕神[热带水果风味]饮料(PET460ml),INTR583011691,饮料,5,5,99985,99985
`FS101385,货道32,海之言[柠檬](PET500ml),INTR039011682,饮料,4,4,99980,99980
`FS101385,货道33,雅哈[冰咖啡](PET450ml),INTR470011686,饮料,5.5,5.5,99984,99984
`FS101385,货道34,小茗同学[溜溜哒茶](PET480ml),INTR973011692,饮料,5,5,99995,99995
`FS100903,货道1,百事可乐(CAN330ml),INTR785012174,饮料,2.5,2.5,99987,99987
`FS100903,货道2,百事可乐(CAN330ml),INTR785012174,饮料,2.5,2.5,99984,99984
`FS100903,货道3,王老吉凉茶(CAN310ml),INTR472012173,饮料,3.5,3.5,99990,99990
`FS100903,货道4,红牛金罐(CAN250ml),INTR442012892,饮料,6,6,99986,99986
`FS100903,货道5,红牛金罐(CAN250ml),INTR442012892,饮料,6,6,99989,99989
`FS100903,货道6,王老吉凉茶(CAN310ml),INTR472012173,饮料,3.5,3.5,99990,99990
`FS100903,货道7,统一阿萨姆[奶茶原味](PET500ml),INTR230011689,饮料,4.5,4.5,99993,99993
`FS100903,货道8,统一阿萨姆[奶茶原味](PET500ml),INTR230011689,饮料,4.5,4.5,99996,99996
`FS100903,货道9,统一阿萨姆[奶茶原味](PET500ml),INTR230011689,饮料,4.5,4.5,99996,99996
`FS100903,货道10,雅哈[冰咖啡](PET450ml),INTR470011686,饮料,5.5,5.5,99994,99994
`FS100903,货道11,雅哈[冰咖啡](PET450ml),INTR470011686,饮料,5.5,5.5,99991,99991
`FS100903,货道13,可口可乐[自购版](PET500ml),INTR724012203,饮料,3.5,3.5,99993,99993
`FS100903,货道14,,,,,,0,0
`FS100903,货道15,可口可乐[自购版](PET500ml),INTR724012203,饮料,3.5,3.5,99982,99982
`FS100903,货道16,,,,,,0,0
`FS100903,货道17,统一鲜橙多(PET450ml),INTR910011664,饮料,3.5,3.5,99996,99996
`FS100903,货道19,统一鲜橙多(PET450ml),INTR910011664,饮料,3.5,3.5,99988,99988
`FS100903,货道21,焕神[热带水果风味]饮料(PET460ml),INTR583011691,饮料,5,5,99994,99994
`FS100903,货道23,焕神[热带水果风味]饮料(PET460ml),INTR583011691,饮料,5,5,99996,99996
`FS100903,货道24,焕神[热带水果风味]饮料(PET460ml),INTR583011691,饮料,5,5,99997,99997
`FS100903,货道25,海之言[柠檬](PET500ml),INTR039011682,饮料,4,4,99990,99990
`FS100903,货道26,饮养四季[金桔柠檬](PET500ml),INTR372011680,饮料,3.5,3.5,99993,99993
`FS100903,货道27,海之言[柠檬](PET500ml),INTR039011682,饮料,4,4,99994,99994
`FS100903,货道28,饮养四季[金桔柠檬](PET500ml),INTR372011680,饮料,3.5,3.5,99994,99994
`FS100903,货道29,统一冰红茶[柠檬](PET500ml),INTR894011688,饮料,3,3,99992,99992
`FS100903,货道30,统一冰红茶[柠檬](PET500ml),INTR894011688,饮料,3,3,99992,99992
`FS100903,货道31,统一冰红茶[柠檬](PET500ml),INTR894011688,饮料,3,3,99988,99988
`FS100903,货道32,统一绿茶[茉莉](PET500ml),INTR577011683,饮料,3,3,99994,99994
`FS100903,货道33,统一绿茶[茉莉](PET500ml),INTR577011683,饮料,3,3,99997,99997
`FS100903,货道34,统一绿茶[茉莉](PET500ml),INTR577011683,饮料,3,3,99996,99996
`FS101377,货道1,可口可乐[自购版](CAN330ml),INTR121011635,饮料,3,3,99892,99892
`FS101377,货道2,可口可乐[自购版](CAN330ml),INTR121011635,饮料,3,3,99933,99933
`FS101377,货道3,可口可乐[自购版](CAN330ml),INTR121011635,饮料,3,3,99900,99900
`FS101377,货道4,红牛金罐(CAN250ml),INTR442012892,饮料,6,6,99869,99869
`FS101377,货道5,爱朵拉拿铁咖啡(CAN310ml),INTR459011637,饮料,4,4,99966,99966
`FS101377,货道6,爱朵拉拿铁咖啡(CAN310ml),INTR459011637,饮料,4,4,99946,99946
`FS101377,货道7,雅哈[冰咖啡](PET450ml),INTR470011686,饮料,5.5,5.5,99833,99833
`FS101377,货道8,雅哈[冰咖啡](PET450ml),INTR470011686,饮料,5.5,5.5,99754,99754
`FS101377,货道9,统一阿萨姆[奶茶原味](PET500ml),INTR230011689,饮料,4.5,4.5,99730,99730
`FS101377,货道10,统一阿萨姆[奶茶原味](PET500ml),INTR230011689,饮料,4.5,4.5,99758,99758
`FS101377,货道11,统一阿萨姆[奶茶原味](PET500ml),INTR230011689,饮料,4.5,4.5,99793,99793
`FS101377,货道13,娃哈哈AD钙(PET450ml),INTR263012498,饮料,4.5,4.5,99877,99877
`FS101377,货道14,,,,,,0,0
`FS101377,货道15,焕神[热带水果风味]饮料(PET460ml),INTR583011691,饮料,5,5,99924,99924
`FS101377,货道16,,,,,,0,0
`FS101377,货道17,焕神[热带水果风味]饮料(PET460ml),INTR583011691,饮料,5,5,99834,99834
`FS101377,货道19,脉动[青柠味](PET600ml),INTR924012868,饮料,4,4,99898,99898
`FS101377,货道21,脉动[青柠味](PET600ml),INTR924012868,饮料,4,4,99899,99899
`FS101377,货道23,统一阿萨姆[奶茶原味](PET500ml),INTR230011689,饮料,4.5,4.5,99710,99710
`FS101377,货道24,海之言[柠檬](PET500ml),INTR039011682,饮料,4,4,99750,99750
`FS101377,货道25,统一鲜橙多(PET450ml),INTR910011664,饮料,3.5,3.5,99752,99752
`FS101377,货道26,焕神[热带水果风味]饮料(PET460ml),INTR583011691,饮料,5,5,99865,99865
`FS101377,货道27,统一绿茶[茉莉](PET500ml),INTR577011683,饮料,3,3,99807,99807
`FS101377,货道28,统一绿茶[茉莉](PET500ml),INTR577011683,饮料,3,3,99846,99846
`FS101377,货道29,统一阿萨姆[奶茶原味](PET500ml),INTR230011689,饮料,4.5,4.5,99747,99747
`FS101377,货道30,统一冰红茶[柠檬](PET500ml),INTR894011688,饮料,3,3,99699,99699
`FS101377,货道31,统一冰红茶[柠檬](PET500ml),INTR894011688,饮料,3,3,99677,99677
`FS101377,货道32,小茗同学[溜溜哒茶](PET480ml),INTR973011692,饮料,5,5,99857,99857
`FS101377,货道33,焕神[热带水果风味]饮料(PET460ml),INTR583011691,饮料,5,5,99857,99857
`FS101377,货道34,小茗同学[溜溜哒茶](PET480ml),INTR973011692,饮料,5,5,99897,99897
`FS100885,货道1,爱朵拉拿铁咖啡(CAN310ml),INTR459011637,饮料,4,4,99990,99990
`FS100885,货道2,怡宝火咖[意式倍醇](CAN280ml),INTR284012885,饮料,4,4,99976,99976
`FS100885,货道3,红牛金罐(CAN250ml),INTR442012892,饮料,6,6,99965,99965
`FS100885,货道4,娃哈哈桂圆莲子八宝粥(CAN360ml),INTR218012884,食品,4,4,99981,99981
`FS100885,货道5,怡宝火咖[意式倍醇](CAN280ml),INTR284012885,饮料,4,4,99978,99978
`FS100885,货道6,爱朵拉拿铁咖啡(CAN310ml),INTR459011637,饮料,4,4,99989,99989
`FS100885,货道7,娃哈哈营养快线(PET500ml),INTR409012898,饮料,5,5,99939,99939
`FS100885,货道8,统一阿萨姆[奶茶原味](PET500ml),INTR230011689,饮料,4.5,4.5,99914,99914
`FS100885,货道9,统一阿萨姆[奶茶原味](PET500ml),INTR230011689,饮料,4.5,4.5,99889,99889
`FS100885,货道10,统一阿萨姆[奶茶原味](PET500ml),INTR230011689,饮料,4.5,4.5,99902,99902
`FS100885,货道11,统一阿萨姆[奶茶原味](PET500ml),INTR230011689,饮料,4.5,4.5,99945,99945
`FS100885,货道13,焕神[热带水果风味]饮料(PET460ml),INTR583011691,饮料,5,5,99946,99946
`FS100885,货道14,,,,,,0,0
`FS100885,货道15,焕神[热带水果风味]饮料(PET460ml),INTR583011691,饮料,5,5,99974,99974
`FS100885,货道16,,,,,,0,0
`FS100885,货道17,焕神[热带水果风味]饮料(PET460ml),INTR583011691,饮料,5,5,99952,99952
`FS100885,货道19,统一鲜橙多(PET450ml),INTR910011664,饮料,3.5,3.5,99925,99925
`FS100885,货道21,统一鲜橙多(PET450ml),INTR910011664,饮料,3.5,3.5,99928,99928
`FS100885,货道23,统一冰红茶[柠檬](PET500ml),INTR894011688,饮料,3,3,99918,99918
`FS100885,货道24,统一阿萨姆[奶茶原味](PET500ml),INTR230011689,饮料,4.5,4.5,99956,99956
`FS100885,货道25,海之言[柠檬](PET500ml),INTR039011682,饮料,4,4,99925,99925
`FS100885,货道26,海之言[柠檬](PET500ml),INTR039011682,饮料,4,4,99906,99906
`FS100885,货道27,饮养四季[金桔柠檬](PET500ml),INTR372011680,饮料,3.5,3.5,99939,99939
`FS100885,货道28,饮养四季[金桔柠檬](PET500ml),INTR372011680,饮料,3.5,3.5,99952,99952
`FS100885,货道29,统一绿茶[茉莉](PET500ml),INTR577011683,饮料,3,3,99891,99891
`FS100885,货道30,小茗同学[溜溜哒茶](PET480ml),INTR973011692,饮料,5,5,99931,99931
`FS100885,货道31,统一绿茶[茉莉](PET500ml),INTR577011683,饮料,3,3,99922,99922
`FS100885,货道32,统一阿萨姆[奶茶原味](PET500ml),INTR230011689,饮料,4.5,4.5,99951,99951
`FS100885,货道33,雅哈[冰咖啡](PET450ml),INTR470011686,饮料,5.5,5.5,99982,99982
`FS100885,货道34,雅哈[冰咖啡](PET450ml),INTR470011686,饮料,5.5,5.5,99974,99974
`FS100880,货道1,统一鲜橙多(CAN310ml),INTR767011663,饮料,3,3,99973,99973
`FS100880,货道2,统一鲜橙多(CAN310ml),INTR767011663,饮料,3,3,99982,99982
`FS100880,货道3,统一冰红茶(CAN310ml),INTR115011662,饮料,2.5,2.5,99984,99984
`FS100880,货道4,统一冰红茶(CAN310ml),INTR115011662,饮料,2.5,2.5,99991,99991
`FS100880,货道5,可口可乐[自购版](CAN330ml),INTR121011635,饮料,3,2.5,99967,99967
`FS100880,货道6,可口可乐[自购版](CAN330ml),INTR121011635,饮料,3,2.5,99974,99974
`FS100880,货道7,雅哈[冰咖啡](PET450ml),INTR470011686,饮料,5.5,5.5,99969,99969
`FS100880,货道8,统一阿萨姆[奶茶原味](PET500ml),INTR230011689,饮料,4.5,4.5,99974,99974
`FS100880,货道9,统一阿萨姆[奶茶原味](PET500ml),INTR230011689,饮料,4.5,4.5,99967,99967
`FS100880,货道10,统一阿萨姆[奶茶原味](PET500ml),INTR230011689,饮料,4.5,4.5,99968,99968
`FS100880,货道11,统一阿萨姆[奶茶原味](PET500ml),INTR230011689,饮料,4.5,4.5,99987,99987
`FS100880,货道13,百事可乐(PET600ml),INTR065012794,饮料,3.5,3,99927,99927
`FS100880,货道14,,,,,3.5,99999,99999
`FS100880,货道15,雪碧[自购版](PET500ml),INTR175012204,饮料,3.5,3.5,99967,99967
`FS100880,货道16,,,,,5,0,0
`FS100880,货道17,三得利乌龙茶[无糖](PET500ml),INTR907013377,饮料,5,3,99998,99998
`FS100880,货道19,娃哈哈营养快线(PET500ml),INTR409012898,饮料,5,4.5,99995,99995
`FS100880,货道21,三得利乌龙茶[无糖](PET500ml),INTR907013377,饮料,5,3,99991,99991
`FS100880,货道23,统一绿茶[茉莉](PET500ml),INTR577011683,饮料,3,3,99977,99977
`FS100880,货道24,统一绿茶[茉莉](PET500ml),INTR577011683,饮料,3,3,99980,99980
`FS100880,货道25,达利园乐虎(PET350ml),INTR889012197,饮料,5,4,99978,99978
`FS100880,货道26,统一鲜橙多(PET450ml),INTR910011664,饮料,3.5,3.5,99984,99984
`FS100880,货道27,统一鲜橙多(PET450ml),INTR910011664,饮料,3.5,3.5,99984,99984
`FS100880,货道28,统一鲜橙多(PET450ml),INTR910011664,饮料,3.5,3.5,99979,99979
`FS100880,货道29,统一冰红茶[柠檬](PET500ml),INTR894011688,饮料,3,3,99977,99977
`FS100880,货道30,统一冰红茶[柠檬](PET500ml),INTR894011688,饮料,3,3,99986,99986
`FS100880,货道31,海之言[柠檬](PET500ml),INTR039011682,饮料,4,4,99968,99968
`FS100880,货道32,海之言[柠檬](PET500ml),INTR039011682,饮料,4,4,99984,99984
`FS100880,货道33,小茗同学[溜溜哒茶](PET480ml),INTR973011692,饮料,5,5,99987,99987
`FS100880,货道34,小茗同学[溜溜哒茶](PET480ml),INTR973011692,饮料,5,5,99986,99986
`FS101438,货道1,怡宝火咖[意式倍醇](CAN280ml),INTR284012885,饮料,4,4,99942,99942
`FS101438,货道2,统一鲜橙多(CAN310ml),INTR767011663,饮料,3,3,99913,99913
`FS101438,货道3,爱朵拉拿铁咖啡(CAN310ml),INTR459011637,饮料,4,4,99956,99956
`FS101438,货道4,统一鲜橙多(CAN310ml),INTR767011663,饮料,3,3,99925,99925
`FS101438,货道5,红牛金罐(CAN250ml),INTR442012892,饮料,6,6,99917,99917
`FS101438,货道6,爱朵拉拿铁咖啡(CAN310ml),INTR459011637,饮料,4,4,99973,99973
`FS101438,货道7,统一阿萨姆[奶茶原味](PET500ml),INTR230011689,饮料,4.5,4.5,99812,99812
`FS101438,货道8,王老吉凉茶(CAN310ml),INTR472012173,饮料,3.5,3.5,99887,99887
`FS101438,货道9,雅哈[冰咖啡](PET450ml),INTR470011686,饮料,5.5,5.5,99924,99924
`FS101438,货道10,娃哈哈营养快线(PET500ml),INTR409012898,饮料,5,5,99897,99897
`FS101438,货道11,雅哈[冰咖啡](PET450ml),INTR470011686,饮料,5.5,5.5,99943,99943
`FS101438,货道13,雪碧[自购版](CAN330ml),INTR685011636,饮料,3,3,99907,99907
`FS101438,货道14,,,,,,0,0
