设备编号,货道名称,商品名称,商品编号,分类,参考价格,实际价格,可售库存,合计库存
`FS100080,货道33,统一冰红茶[柠檬](PET500ml),INTR894011688,饮料,3,3,9994,9994
`FS100080,货道34,统一冰红茶[柠檬](PET500ml),INTR894011688,饮料,3,3,9988,9988
`FS100072,货道1,可口可乐[自购版](CAN330ml),INTR121011635,饮料,3,2.5,9938,9938
`FS100072,货道2,可口可乐[自购版](CAN330ml),INTR121011635,饮料,3,2.5,9924,9924
`FS100072,货道3,爱朵拉拿铁咖啡(CAN310ml),INTR459011637,饮料,4,4,9994,9994
`FS100072,货道4,爱朵拉拿铁咖啡(CAN310ml),INTR459011637,饮料,4,4,9985,9985
`FS100072,货道5,宏宝莱碳酸饮料汽水荔枝味(CAN330ml),INTR992013247,饮料,3,2.5,9990,9990
`FS100072,货道6,宏宝莱碳酸饮料汽水荔枝味(CAN330ml),INTR992013247,饮料,3,2.5,9991,9991
`FS100072,货道7,怡宝[纯净水](PET555ml),INTR128012109,矿泉水,2,2,9961,9961
`FS100072,货道8,体质能量(PET580ml),INTR468012175,饮料,4,4,9932,9932
`FS100072,货道9,雅哈[冰咖啡](PET450ml),INTR470011686,饮料,5.5,5.5,9992,9992
`FS100072,货道10,雅哈[冰咖啡](PET450ml),INTR470011686,饮料,5.5,5.5,9979,9979
`FS100072,货道11,雅哈[冰咖啡](PET450ml),INTR470011686,饮料,5.5,5.5,9976,9976
`FS100072,货道13,统一轻啵苏打水[桃花味](PET500ml),INTR876012423,饮料,3.5,3.5,9991,9991
`FS100072,货道14,,,,,0,0,0
`FS100072,货道15,统一轻啵苏打水[桃花味](PET500ml),INTR876012423,饮料,3.5,3.5,9994,9994
`FS100072,货道16,,,,,0,0,0
`FS100072,货道17,海之言[柠檬](PET500ml),INTR039011682,饮料,4,4,9943,9943
`FS100072,货道19,海之言[柠檬](PET500ml),INTR039011682,饮料,4,4,9935,9935
`FS100072,货道21,海之言[柠檬](PET500ml),INTR039011682,饮料,4,4,9946,9946
`FS100072,货道23,小茗同学[溜溜哒茶](PET480ml),INTR973011692,饮料,5,5,9991,9991
`FS100072,货道24,小茗同学[溜溜哒茶](PET480ml),INTR973011692,饮料,5,5,9982,9982
`FS100072,货道25,统一阿萨姆[奶茶原味](PET500ml),INTR230011689,饮料,4.5,4.5,9969,9969
`FS100072,货道26,统一阿萨姆[奶茶原味](PET500ml),INTR230011689,饮料,4.5,4.5,9981,9981
`FS100072,货道27,饮养四季[金桔柠檬](PET500ml),INTR372011680,饮料,3.5,3,9944,9944
`FS100072,货道28,饮养四季[金桔柠檬](PET500ml),INTR372011680,饮料,3.5,3,9941,9941
`FS100072,货道29,焕神[热带水果风味]饮料(PET460ml),INTR583011691,饮料,5,5,9975,9975
`FS100072,货道30,焕神[热带水果风味]饮料(PET460ml),INTR583011691,饮料,5,5,9968,9968
`FS100072,货道31,统一冰绿茶[青梅绿茶](PET500ml),INTR469011681,饮料,3,3,9958,9958
`FS100072,货道32,统一冰绿茶[青梅绿茶](PET500ml),INTR469011681,饮料,3,3,9948,9948
`FS100072,货道33,统一冰红茶[柠檬](PET500ml),INTR894011688,饮料,3,3,9981,9981
`FS100072,货道34,统一冰红茶[柠檬](PET500ml),INTR894011688,饮料,3,3,9975,9975
`FS100086,货道1,可口可乐[自购版](CAN330ml),INTR121011635,饮料,3,2.5,9918,9918
`FS100086,货道2,可口可乐[自购版](CAN330ml),INTR121011635,饮料,3,2.5,9924,9924
`FS100086,货道3,三得利利趣拿铁(CAN310ml),INTR861012877,饮料,4,4,9997,9997
`FS100086,货道4,三得利利趣拿铁(CAN310ml),INTR861012877,饮料,4,4,9998,9998
`FS100086,货道5,可口可乐[自购版](CAN330ml),INTR121011635,饮料,3,2.5,9929,9929
`FS100086,货道6,可口可乐[自购版](CAN330ml),INTR121011635,饮料,3,2.5,9943,9943
`FS100086,货道7,怡宝[纯净水](PET555ml),INTR128012109,矿泉水,2,2,9862,9862
`FS100086,货道8,体质能量(PET580ml),INTR468012175,饮料,4,4,9877,9877
`FS100086,货道9,可口可乐[自购版](PET500ml),INTR724012203,饮料,3.5,3.5,9828,9828
`FS100086,货道10,可口可乐[自购版](PET500ml),INTR724012203,饮料,3.5,3.5,9868,9868
`FS100086,货道11,雅哈[冰咖啡](PET450ml),INTR470011686,饮料,5.5,5.5,9915,9915
`FS100086,货道13,统一蜜桃多(PET450ml),INTR769012352,饮料,3.5,3.5,9974,9974
`FS100086,货道14,,,,,3,9999,9999
`FS100086,货道15,统一蜜桃多(PET450ml),INTR769012352,饮料,3.5,3.5,9917,9917
`FS100086,货道16,,,,,3,9999,9999
`FS100086,货道17,海之言[柠檬](PET500ml),INTR039011682,饮料,4,4,9909,9909
`FS100086,货道19,海之言[柠檬](PET500ml),INTR039011682,饮料,4,4,9869,9869
`FS100086,货道21,海之言[柠檬](PET500ml),INTR039011682,饮料,4,4,9861,9861
`FS100086,货道23,饮养四季[金桔柠檬](PET500ml),INTR372011680,饮料,3.5,3,9873,9873
`FS100086,货道24,饮养四季[金桔柠檬](PET500ml),INTR372011680,饮料,3.5,3,9923,9923
`FS100086,货道25,统一阿萨姆[奶茶原味](PET500ml),INTR230011689,饮料,4.5,4.5,9955,9955
`FS100086,货道26,统一阿萨姆[奶茶原味](PET500ml),INTR230011689,饮料,4.5,4.5,9952,9952
`FS100086,货道27,统一冰绿茶[青梅绿茶](PET500ml),INTR469011681,饮料,3,3,9933,9933
`FS100086,货道28,统一冰绿茶[青梅绿茶](PET500ml),INTR469011681,饮料,3,3,9921,9921
`FS100086,货道29,元气森林白桃味气泡水瓶装480ml(2021),105195,开门柜,5,5,9989,9989
`FS100086,货道30,元气森林白桃味气泡水瓶装480ml(2021),105195,开门柜,5,5,9952,9952
`FS100086,货道31,小茗同学[溜溜哒茶](PET480ml),INTR973011692,饮料,5,5,9958,9958
`FS100086,货道32,小茗同学[溜溜哒茶](PET480ml),INTR973011692,饮料,5,5,9979,9979
`FS100086,货道33,统一冰红茶[柠檬](PET500ml),INTR894011688,饮料,3,3,9924,9924
`FS100086,货道34,统一冰红茶[柠檬](PET500ml),INTR894011688,饮料,3,3,9946,9946
`FS100087,货道1,可口可乐[自购版](CAN330ml),INTR121011635,饮料,3,2.5,9846,9846
`FS100087,货道2,可口可乐[自购版](CAN330ml),INTR121011635,饮料,3,2.5,9771,9771
`FS100087,货道3,爱朵拉拿铁咖啡(CAN310ml),INTR459011637,饮料,4,4,9891,9891
`FS100087,货道4,爱朵拉拿铁咖啡(CAN310ml),INTR459011637,饮料,4,4,9892,9892
`FS100087,货道5,可口可乐[自购版](CAN330ml),INTR121011635,饮料,3,2.5,9810,9810
`FS100087,货道6,可口可乐[自购版](CAN330ml),INTR121011635,饮料,3,2.5,9892,9892
`FS100087,货道7,怡宝[纯净水](PET555ml),INTR128012109,矿泉水,2,2,9691,9691
`FS100087,货道8,体质能量(PET580ml),INTR468012175,饮料,4,4,9725,9725
`FS100087,货道9,可口可乐[自购版](PET500ml),INTR724012203,饮料,3.5,3.5,9729,9729
`FS100087,货道10,可口可乐[自购版](PET500ml),INTR724012203,饮料,3.5,3.5,9730,9730
`FS100087,货道11,雅哈[冰咖啡](PET450ml),INTR470011686,饮料,5.5,5.5,9853,9853
`FS100087,货道13,上海盐汽水(PET600ml),INTR332012201,饮料,3,3,9764,9764
`FS100087,货道14,,,,,3,9999,9999
`FS100087,货道15,统一蜜桃多(PET450ml),INTR769012352,饮料,3.5,3.5,9799,9799
`FS100087,货道16,,,,,3,9999,9999
`FS100087,货道17,海之言[柠檬](PET500ml),INTR039011682,饮料,4,4,9836,9836
`FS100087,货道19,海之言[柠檬](PET500ml),INTR039011682,饮料,4,4,9789,9789
`FS100087,货道21,海之言[柠檬](PET500ml),INTR039011682,饮料,4,4,9796,9796
`FS100087,货道23,饮养四季[金桔柠檬](PET500ml),INTR372011680,饮料,3.5,3,9767,9767
`FS100087,货道24,饮养四季[金桔柠檬](PET500ml),INTR372011680,饮料,3.5,3,9817,9817
`FS100087,货道25,统一阿萨姆[奶茶原味](PET500ml),INTR230011689,饮料,4.5,4.5,9890,9890
`FS100087,货道26,统一阿萨姆[奶茶原味](PET500ml),INTR230011689,饮料,4.5,4.5,9888,9888
`FS100087,货道27,统一冰绿茶[青梅绿茶](PET500ml),INTR469011681,饮料,3,3,9875,9875
`FS100087,货道28,统一冰绿茶[青梅绿茶](PET500ml),INTR469011681,饮料,3,3,9871,9871
`FS100087,货道29,元气森林白桃味气泡水瓶装480ml(2021),105195,开门柜,5,5,9912,9912
`FS100087,货道30,元气森林白桃味气泡水瓶装480ml(2021),105195,开门柜,5,5,9927,9927
`FS100087,货道31,小茗同学[溜溜哒茶](PET480ml),INTR973011692,饮料,5,5,9914,9914
`FS100087,货道32,小茗同学[溜溜哒茶](PET480ml),INTR973011692,饮料,5,5,9885,9885
`FS100087,货道33,统一冰红茶[柠檬](PET500ml),INTR894011688,饮料,3,3,9838,9838
`FS100087,货道34,统一冰红茶[柠檬](PET500ml),INTR894011688,饮料,3,3,9855,9855
`FS100076,货道1,可口可乐[自购版](CAN330ml),INTR121011635,饮料,3,2.5,9926,9926
`FS100076,货道2,可口可乐[自购版](CAN330ml),INTR121011635,饮料,3,2.5,9918,9918
`FS100076,货道3,爱朵拉拿铁咖啡(CAN310ml),INTR459011637,饮料,4,4,9990,9990
`FS100076,货道4,爱朵拉拿铁咖啡(CAN310ml),INTR459011637,饮料,4,4,9981,9981
`FS100076,货道5,宏宝莱碳酸饮料汽水荔枝味(CAN330ml),INTR992013247,饮料,3,2.5,9999,9999
`FS100076,货道6,宏宝莱碳酸饮料汽水荔枝味(CAN330ml),INTR992013247,饮料,3,2.5,9998,9998
`FS100076,货道7,怡宝[纯净水](PET555ml),INTR128012109,矿泉水,2,2,9944,9944
`FS100076,货道8,体质能量(PET580ml),INTR468012175,饮料,4,4,9938,9938
`FS100076,货道9,雅哈[冰咖啡](PET450ml),INTR470011686,饮料,5.5,5.5,9992,9992
`FS100076,货道10,雅哈[冰咖啡](PET450ml),INTR470011686,饮料,5.5,5.5,9971,9971
`FS100076,货道11,雅哈[冰咖啡](PET450ml),INTR470011686,饮料,5.5,5.5,9989,9989
`FS100076,货道13,统一轻啵苏打水[桃花味](PET500ml),INTR876012423,饮料,3.5,3.5,9983,9983
`FS100076,货道14,,,,,0,0,0
`FS100076,货道15,统一轻啵苏打水[桃花味](PET500ml),INTR876012423,饮料,3.5,3.5,9975,9975
`FS100076,货道16,,,,,0,0,0
`FS100076,货道17,海之言[柠檬](PET500ml),INTR039011682,饮料,4,4,9963,9963
`FS100076,货道19,海之言[柠檬](PET500ml),INTR039011682,饮料,4,4,9946,9946
`FS100076,货道21,海之言[柠檬](PET500ml),INTR039011682,饮料,4,4,9944,9944
`FS100076,货道23,小茗同学[溜溜哒茶](PET480ml),INTR973011692,饮料,5,5,9992,9992
`FS100076,货道24,小茗同学[溜溜哒茶](PET480ml),INTR973011692,饮料,5,5,9977,9977
`FS100076,货道25,统一阿萨姆[奶茶原味](PET500ml),INTR230011689,饮料,4.5,4.5,9968,9968
`FS100076,货道26,统一阿萨姆[奶茶原味](PET500ml),INTR230011689,饮料,4.5,4.5,9969,9969
`FS100076,货道27,饮养四季[金桔柠檬](PET500ml),INTR372011680,饮料,3.5,3,9970,9970
`FS100076,货道28,饮养四季[金桔柠檬](PET500ml),INTR372011680,饮料,3.5,3,9940,9940
`FS100076,货道29,焕神[热带水果风味]饮料(PET460ml),INTR583011691,饮料,5,5,9974,9974
`FS100076,货道30,焕神[热带水果风味]饮料(PET460ml),INTR583011691,饮料,5,5,9965,9965
`FS100076,货道31,统一冰绿茶[青梅绿茶](PET500ml),INTR469011681,饮料,3,3,9999,9999
`FS100076,货道32,统一冰绿茶[青梅绿茶](PET500ml),INTR469011681,饮料,3,3,9915,9915
`FS100076,货道33,统一冰红茶[柠檬](PET500ml),INTR894011688,饮料,3,3,9974,9974
`FS100076,货道34,统一冰红茶[柠檬](PET500ml),INTR894011688,饮料,3,3,9975,9975
`FS100100,货道1,可口可乐[自购版](CAN330ml),INTR121011635,饮料,3,2.5,9993,9993
`FS100100,货道2,可口可乐[自购版](CAN330ml),INTR121011635,饮料,3,2.5,9959,9959
`FS100100,货道3,爱朵拉拿铁咖啡(CAN310ml),INTR459011637,饮料,4,4,9983,9983
`FS100100,货道4,爱朵拉拿铁咖啡(CAN310ml),INTR459011637,饮料,4,4,9988,9988
`FS100100,货道5,可口可乐[自购版](CAN330ml),INTR121011635,饮料,3,2.5,9964,9964
`FS100100,货道6,可口可乐[自购版](CAN330ml),INTR121011635,饮料,3,2.5,9959,9959
`FS100100,货道7,怡宝[纯净水](PET555ml),INTR128012109,矿泉水,2,2,9971,9971
`FS100100,货道8,体质能量(PET580ml),INTR468012175,饮料,4,4,9963,9963
`FS100100,货道9,可口可乐[自购版](PET500ml),INTR724012203,饮料,3.5,3.5,9932,9932
`FS100100,货道10,可口可乐[自购版](PET500ml),INTR724012203,饮料,3.5,3.5,9954,9954
`FS100100,货道11,雅哈[冰咖啡](PET450ml),INTR470011686,饮料,5.5,5.5,9982,9982
`FS100100,货道13,上海盐汽水(PET600ml),INTR332012201,饮料,3,3,9994,9994
`FS100100,货道14,,,,,3,9999,9999
`FS100100,货道15,统一蜜桃多(PET450ml),INTR769012352,饮料,3.5,3.5,9987,9987
`FS100100,货道16,,,,,3,9999,9999
`FS100100,货道17,海之言[柠檬](PET500ml),INTR039011682,饮料,4,4,9995,9995
`FS100100,货道19,海之言[柠檬](PET500ml),INTR039011682,饮料,4,4,9986,9986
`FS100100,货道21,海之言[柠檬](PET500ml),INTR039011682,饮料,4,4,9973,9973
`FS100100,货道23,饮养四季[金桔柠檬](PET500ml),INTR372011680,饮料,3.5,3,9962,9962
`FS100100,货道24,饮养四季[金桔柠檬](PET500ml),INTR372011680,饮料,3.5,3,9968,9968
`FS100100,货道25,统一阿萨姆[奶茶原味](PET500ml),INTR230011689,饮料,4.5,4.5,9995,9995
`FS100100,货道26,统一阿萨姆[奶茶原味](PET500ml),INTR230011689,饮料,4.5,4.5,9993,9993
`FS100100,货道27,统一冰绿茶[青梅绿茶](PET500ml),INTR469011681,饮料,3,3,9995,9995
`FS100100,货道28,统一冰绿茶[青梅绿茶](PET500ml),INTR469011681,饮料,3,3,9989,9989
`FS100100,货道29,元气森林白桃味气泡水瓶装480ml(2021),105195,开门柜,5,5,9992,9992
`FS100100,货道30,元气森林白桃味气泡水瓶装480ml(2021),105195,开门柜,5,5,9994,9994
`FS100100,货道31,小茗同学[溜溜哒茶](PET480ml),INTR973011692,饮料,5,5,9986,9986
`FS100100,货道32,小茗同学[溜溜哒茶](PET480ml),INTR973011692,饮料,5,5,9982,9982
`FS100100,货道33,统一冰红茶[柠檬](PET500ml),INTR894011688,饮料,3,3,9981,9981
`FS100100,货道34,统一冰红茶[柠檬](PET500ml),INTR894011688,饮料,3,3,9970,9970
`FS100083,货道1,可口可乐[自购版](CAN330ml),INTR121011635,饮料,3,2.5,9697,9697
`FS100083,货道2,可口可乐[自购版](CAN330ml),INTR121011635,饮料,3,2.5,9782,9782
`FS100083,货道3,爱朵拉拿铁咖啡(CAN310ml),INTR459011637,饮料,4,4,9957,9957
`FS100083,货道4,爱朵拉拿铁咖啡(CAN310ml),INTR459011637,饮料,4,4,9947,9947
`FS100083,货道5,,,,,3,9999,9999
`FS100083,货道6,,,,,3,9999,9999
`FS100083,货道7,怡宝[纯净水](PET555ml),INTR128012109,矿泉水,2,2,9799,9799
`FS100083,货道8,体质能量(PET580ml),INTR468012175,饮料,4,4,9809,9809
`FS100083,货道9,雅哈[冰咖啡](PET450ml),INTR470011686,饮料,5.5,5.5,9965,9965
`FS100083,货道10,雅哈[冰咖啡](PET450ml),INTR470011686,饮料,5.5,5.5,9920,9920
`FS100083,货道11,雅哈[冰咖啡](PET450ml),INTR470011686,饮料,5.5,5.5,9896,9896
`FS100083,货道13,统一轻啵苏打水[桃花味](PET500ml),INTR876012423,饮料,3.5,3.5,9976,9976
`FS100083,货道14,,,,,0,0,0
`FS100083,货道15,统一轻啵苏打水[桃花味](PET500ml),INTR876012423,饮料,3.5,3.5,9954,9954
`FS100083,货道16,,,,,0,0,0
`FS100083,货道17,海之言[柠檬](PET500ml),INTR039011682,饮料,4,4,9877,9877
`FS100083,货道19,海之言[柠檬](PET500ml),INTR039011682,饮料,4,4,9838,9838
`FS100083,货道21,海之言[柠檬](PET500ml),INTR039011682,饮料,4,4,9857,9857
`FS100083,货道23,小茗同学[溜溜哒茶](PET480ml),INTR973011692,饮料,5,5,9937,9937
`FS100083,货道24,小茗同学[溜溜哒茶](PET480ml),INTR973011692,饮料,5,5,9907,9907
`FS100083,货道25,统一阿萨姆[奶茶原味](PET500ml),INTR230011689,饮料,4.5,4.5,9914,9914
`FS100083,货道26,统一阿萨姆[奶茶原味](PET500ml),INTR230011689,饮料,4.5,4.5,9881,9881
`FS100083,货道27,饮养四季[金桔柠檬](PET500ml),INTR372011680,饮料,3.5,3,9871,9871
`FS100083,货道28,饮养四季[金桔柠檬](PET500ml),INTR372011680,饮料,3.5,3,9849,9849
`FS100083,货道29,焕神[热带水果风味]饮料(PET460ml),INTR583011691,饮料,5,5,9926,9926
`FS100083,货道30,焕神[热带水果风味]饮料(PET460ml),INTR583011691,饮料,5,5,9886,9886
`FS100083,货道31,统一冰绿茶[青梅绿茶](PET500ml),INTR469011681,饮料,3,3,9873,9873
`FS100083,货道32,统一冰绿茶[青梅绿茶](PET500ml),INTR469011681,饮料,3,3,9889,9889
`FS100083,货道33,统一冰红茶[柠檬](PET500ml),INTR894011688,饮料,3,3,9910,9910
`FS100083,货道34,统一冰红茶[柠檬](PET500ml),INTR894011688,饮料,3,3,9903,9903
`FS101276,货道1,可口可乐[自购版](CAN330ml),INTR121011635,饮料,3,2.5,9968,9968
`FS101276,货道2,可口可乐[自购版](CAN330ml),INTR121011635,饮料,3,2.5,9935,9935
`FS101276,货道3,爱朵拉拿铁咖啡(CAN310ml),INTR459011637,饮料,4,4,9986,9986
`FS101276,货道4,爱朵拉拿铁咖啡(CAN310ml),INTR459011637,饮料,4,4,9978,9978
`FS101276,货道5,宏宝莱碳酸饮料汽水荔枝味(CAN330ml),INTR992013247,饮料,3,2.5,9950,9950
`FS101276,货道6,宏宝莱碳酸饮料汽水荔枝味(CAN330ml),INTR992013247,饮料,3,2.5,9947,9947
`FS101276,货道7,怡宝[纯净水](PET555ml),INTR128012109,矿泉水,2,2,9902,9902
`FS101276,货道8,体质能量(PET580ml),INTR468012175,饮料,4,4,9959,9959
`FS101276,货道9,可口可乐[自购版](PET500ml),INTR724012203,饮料,3.5,3.5,9939,9939
`FS101276,货道10,可口可乐[自购版](PET500ml),INTR724012203,饮料,3.5,3.5,9954,9954
`FS101276,货道11,雅哈[冰咖啡](PET450ml),INTR470011686,饮料,5.5,5.5,9952,9952
`FS101276,货道13,统一蜜桃多(PET450ml),INTR769012352,饮料,3.5,3.5,9962,9962
`FS101276,货道14,,,,,3,9999,9999
`FS101276,货道15,统一蜜桃多(PET450ml),INTR769012352,饮料,3.5,3.5,9975,9975
`FS101276,货道16,,,,,3,9999,9999
`FS101276,货道17,海之言[柠檬](PET500ml),INTR039011682,饮料,4,4,9979,9979
`FS101276,货道19,海之言[柠檬](PET500ml),INTR039011682,饮料,4,4,9925,9925
`FS101276,货道21,海之言[柠檬](PET500ml),INTR039011682,饮料,4,4,9934,9934
`FS101276,货道23,饮养四季[金桔柠檬](PET500ml),INTR372011680,饮料,3.5,3,9963,9963
`FS101276,货道24,饮养四季[金桔柠檬](PET500ml),INTR372011680,饮料,3.5,3,9976,9976
`FS101276,货道25,统一阿萨姆[奶茶原味](PET500ml),INTR230011689,饮料,4.5,4.5,9991,9991
`FS101276,货道26,统一阿萨姆[奶茶原味](PET500ml),INTR230011689,饮料,4.5,4.5,9985,9985
`FS101276,货道27,统一冰绿茶[青梅绿茶](PET500ml),INTR469011681,饮料,3,3,9962,9962
`FS101276,货道28,统一冰绿茶[青梅绿茶](PET500ml),INTR469011681,饮料,3,3,9955,9955
`FS101276,货道29,元气森林白桃味气泡水瓶装480ml(2021),105195,开门柜,5,5,9975,9975
`FS101276,货道30,元气森林白桃味气泡水瓶装480ml(2021),105195,开门柜,5,5,9974,9974
`FS101276,货道31,小茗同学[溜溜哒茶](PET480ml),INTR973011692,饮料,5,5,9983,9983
`FS101276,货道32,小茗同学[溜溜哒茶](PET480ml),INTR973011692,饮料,5,5,9984,9984
`FS101276,货道33,统一冰红茶[柠檬](PET500ml),INTR894011688,饮料,3,3,9995,9995
`FS101276,货道34,统一冰红茶[柠檬](PET500ml),INTR894011688,饮料,3,3,9984,9984
`FS100106,货道1,可口可乐[自购版](CAN330ml),INTR121011635,饮料,3,2.5,9975,9975
`FS100106,货道2,可口可乐[自购版](CAN330ml),INTR121011635,饮料,3,2.5,9958,9958
`FS100106,货道3,爱朵拉拿铁咖啡(CAN310ml),INTR459011637,饮料,4,4,9999,9999
`FS100106,货道4,爱朵拉拿铁咖啡(CAN310ml),INTR459011637,饮料,4,4,9991,9991
`FS100106,货道5,宏宝莱碳酸饮料汽水荔枝味(CAN330ml),INTR992013247,饮料,3,2.5,9994,9994
`FS100106,货道6,宏宝莱碳酸饮料汽水荔枝味(CAN330ml),INTR992013247,饮料,3,2.5,9993,9993
`FS100106,货道7,怡宝[纯净水](PET555ml),INTR128012109,矿泉水,2,2,9963,9963
`FS100106,货道8,体质能量(PET580ml),INTR468012175,饮料,4,4,9958,9958
`FS100106,货道9,雅哈[冰咖啡](PET450ml),INTR470011686,饮料,5.5,5.5,9969,9969
`FS100106,货道10,饮养四季[金桔柠檬](PET500ml),INTR372011680,饮料,3.5,3,9967,9967
`FS100106,货道11,饮养四季[金桔柠檬](PET500ml),INTR372011680,饮料,3.5,3,9979,9979
`FS100106,货道13,统一轻啵苏打水[桃花味](PET500ml),INTR876012423,饮料,3.5,3.5,9992,9992
`FS100106,货道14,,,,,0,0,0
`FS100106,货道15,统一轻啵苏打水[桃花味](PET500ml),INTR876012423,饮料,3.5,3.5,9993,9993
`FS100106,货道16,,,,,0,0,0
`FS100106,货道17,海之言[柠檬](PET500ml),INTR039011682,饮料,4,4,9964,9964
`FS100106,货道19,海之言[柠檬](PET500ml),INTR039011682,饮料,4,4,9955,9955
`FS100106,货道21,海之言[柠檬](PET500ml),INTR039011682,饮料,4,4,9961,9961
`FS100106,货道23,小茗同学[溜溜哒茶](PET480ml),INTR973011692,饮料,5,5,9980,9980
`FS100106,货道24,小茗同学[溜溜哒茶](PET480ml),INTR973011692,饮料,5,5,9975,9975
`FS100106,货道25,统一阿萨姆[奶茶原味](PET500ml),INTR230011689,饮料,4.5,4.5,9970,9970
`FS100106,货道26,统一阿萨姆[奶茶原味](PET500ml),INTR230011689,饮料,4.5,4.5,9965,9965
`FS100106,货道27,元气森林白桃味气泡水瓶装480ml(2021),105195,开门柜,5,5,9986,9986
`FS100106,货道28,元气森林白桃味气泡水瓶装480ml(2021),105195,开门柜,5,5,9994,9994
`FS100106,货道29,焕神[热带水果风味]饮料(PET460ml),INTR583011691,饮料,5,5,9977,9977
`FS100106,货道30,焕神[热带水果风味]饮料(PET460ml),INTR583011691,饮料,5,5,9962,9962
`FS100106,货道31,统一冰绿茶[青梅绿茶](PET500ml),INTR469011681,饮料,3,3,9965,9965
`FS100106,货道32,统一冰绿茶[青梅绿茶](PET500ml),INTR469011681,饮料,3,3,9965,9965
`FS100106,货道33,统一冰红茶[柠檬](PET500ml),INTR894011688,饮料,3,3,9965,9965
`FS100106,货道34,统一冰红茶[柠檬](PET500ml),INTR894011688,饮料,3,3,9999,9999
`FS101304,货道1,可口可乐[自购版](CAN330ml),INTR121011635,饮料,3,2.5,9994,9994
`FS101304,货道2,可口可乐[自购版](CAN330ml),INTR121011635,饮料,3,2.5,9977,9977
`FS101304,货道3,爱朵拉拿铁咖啡(CAN310ml),INTR459011637,饮料,4,4,9996,9996
`FS101304,货道4,爱朵拉拿铁咖啡(CAN310ml),INTR459011637,饮料,4,4,9987,9987
`FS101304,货道5,可口可乐[自购版](CAN330ml),INTR121011635,饮料,3,2.5,9976,9976
`FS101304,货道6,可口可乐[自购版](CAN330ml),INTR121011635,饮料,3,2.5,9975,9975
`FS101304,货道7,怡宝[纯净水](PET555ml),INTR128012109,矿泉水,2,2,9921,9921
`FS101304,货道8,体质能量(PET580ml),INTR468012175,饮料,4,4,9970,9970
`FS101304,货道9,可口可乐[自购版](PET500ml),INTR724012203,饮料,3.5,3.5,9926,9926
`FS101304,货道10,可口可乐[自购版](PET500ml),INTR724012203,饮料,3.5,3.5,9959,9959
`FS101304,货道11,雅哈[冰咖啡](PET450ml),INTR470011686,饮料,5.5,5.5,9947,9947
`FS101304,货道13,统一蜜桃多(PET450ml),INTR769012352,饮料,3.5,3.5,9981,9981
`FS101304,货道14,,,,,3,9999,9999
`FS101304,货道15,统一蜜桃多(PET450ml),INTR769012352,饮料,3.5,3.5,9986,9986
`FS101304,货道16,,,,,3,9999,9999
`FS101304,货道17,海之言[柠檬](PET500ml),INTR039011682,饮料,4,4,9989,9989
`FS101304,货道19,海之言[柠檬](PET500ml),INTR039011682,饮料,4,4,9960,9960
`FS101304,货道21,海之言[柠檬](PET500ml),INTR039011682,饮料,4,4,9933,9933
`FS101304,货道23,饮养四季[金桔柠檬](PET500ml),INTR372011680,饮料,3.5,3,9992,9992
`FS101304,货道24,饮养四季[金桔柠檬](PET500ml),INTR372011680,饮料,3.5,3,9948,9948
`FS101304,货道25,统一阿萨姆[奶茶原味](PET500ml),INTR230011689,饮料,4.5,4.5,9996,9996
`FS101304,货道26,统一阿萨姆[奶茶原味](PET500ml),INTR230011689,饮料,4.5,4.5,9991,9991
`FS101304,货道27,统一冰绿茶[青梅绿茶](PET500ml),INTR469011681,饮料,3,3,9964,9964
`FS101304,货道28,统一冰绿茶[青梅绿茶](PET500ml),INTR469011681,饮料,3,3,9953,9953
`FS101304,货道29,元气森林白桃味气泡水瓶装480ml(2021),105195,开门柜,5,5,9983,9983
`FS101304,货道30,元气森林白桃味气泡水瓶装480ml(2021),105195,开门柜,5,5,9972,9972
`FS101304,货道31,小茗同学[溜溜哒茶](PET480ml),INTR973011692,饮料,5,5,9990,9990
`FS101304,货道32,小茗同学[溜溜哒茶](PET480ml),INTR973011692,饮料,5,5,9991,9991
`FS101304,货道33,统一冰红茶[柠檬](PET500ml),INTR894011688,饮料,3,3,9995,9995
`FS101304,货道34,统一冰红茶[柠檬](PET500ml),INTR894011688,饮料,3,3,9989,9989
`FS100121,货道1,可口可乐[自购版](CAN330ml),INTR121011635,饮料,3,2.5,9981,9981
`FS100121,货道2,可口可乐[自购版](CAN330ml),INTR121011635,饮料,3,2.5,9969,9969
`FS100121,货道3,爱朵拉拿铁咖啡(CAN310ml),INTR459011637,饮料,4,4,9989,9989
`FS100121,货道4,爱朵拉拿铁咖啡(CAN310ml),INTR459011637,饮料,4,4,9999,9999
`FS100121,货道5,宏宝莱碳酸饮料汽水荔枝味(CAN330ml),INTR992013247,饮料,3,2.5,9999,9999
`FS100121,货道6,宏宝莱碳酸饮料汽水荔枝味(CAN330ml),INTR992013247,饮料,3,2.5,9998,9998
`FS100121,货道7,怡宝[纯净水](PET555ml),INTR128012109,矿泉水,2,2,9970,9970
`FS100121,货道8,体质能量(PET580ml),INTR468012175,饮料,4,4,9981,9981
`FS100121,货道9,雅哈[冰咖啡](PET450ml),INTR470011686,饮料,5.5,5.5,9972,9972
`FS100121,货道10,饮养四季[金桔柠檬](PET500ml),INTR372011680,饮料,3.5,3,9966,9966
